,StockName,StartTime,Period,StockAtStart,StockAtEnd,LableTime,LableValue
830,TTWO,2014-12-30,365 days 00:00:00.000000000,29.77,34.84,2016-03-29,0.1569416498993965
831,TTWO,2015-12-30,365 days 00:00:00.000000000,34.58,49.29,2017-03-29,0.3507809705496602
832,TTWO,2016-12-29,365 days 00:00:00.000000000,53.66,109.78,2018-03-29,0.6867351933431229
833,TSLA,2009-12-31,365 days 00:00:00.000000000,25.0,26.63,2011-03-31,0.06314158435018397
834,TSLA,2010-12-31,365 days 00:00:00.000000000,24.31,28.56,2012-03-30,0.1607717041800643
835,TSLA,2011-12-31,365 days 00:00:00.000000000,29.07,33.87,2013-03-30,0.15252621544327924
836,TSLA,2012-12-30,365 days 00:00:00.000000000,38.17,150.43,2014-03-30,1.1904559915164368
837,TSLA,2013-12-30,365 days 00:00:00.000000000,182.89,222.41,2015-03-30,0.19501603750308422
838,TSLA,2014-12-30,365 days 00:00:00.000000000,203.97,240.01,2016-03-29,0.16234965538988239
839,TSLA,2015-12-30,365 days 00:00:00.000000000,188.76,213.69,2017-03-29,0.12389116660454719
840,TSLA,2016-12-29,365 days 00:00:00.000000000,253.05,311.35,2018-03-29,0.20659107016300496
841,TXN,2008-01-01,365 days 00:00:00.000000000,,16.1,2009-03-31,
842,TXN,2008-12-31,365 days 00:00:00.000000000,,18.16,2010-03-31,
843,TXN,2009-12-31,365 days 00:00:00.000000000,,21.21,2011-03-31,
844,TXN,2010-12-31,365 days 00:00:00.000000000,,21.17,2012-03-30,
845,TXN,2011-12-31,365 days 00:00:00.000000000,,22.39,2013-03-30,
846,TXN,2012-12-30,365 days 00:00:00.000000000,,33.93,2014-03-30,
847,TXN,2013-12-30,365 days 00:00:00.000000000,,41.27,2015-03-30,
848,TXN,2014-12-30,365 days 00:00:00.000000000,,43.99,2016-03-29,
849,TXN,2015-12-30,365 days 00:00:00.000000000,,63.96,2017-03-29,
850,TXN,2016-12-29,365 days 00:00:00.000000000,,83.84,2018-03-29,
851,TCOM,2008-01-01,365 days 00:00:00.000000000,11.56,5.82,2009-03-31,-0.6605293440736478
852,TCOM,2008-12-31,365 days 00:00:00.000000000,5.25,17.97,2010-03-31,1.0956072351421189
853,TCOM,2009-12-31,365 days 00:00:00.000000000,,21.89,2011-03-31,
854,TCOM,2010-12-31,365 days 00:00:00.000000000,20.66,11.7,2012-03-30,-0.5537700865265761
855,TCOM,2011-12-31,365 days 00:00:00.000000000,12.62,11.33,2013-03-30,-0.10772442588726507
856,TCOM,2012-12-30,365 days 00:00:00.000000000,10.95,24.81,2014-03-30,0.7751677852348994
857,TCOM,2013-12-30,365 days 00:00:00.000000000,19.75,22.75,2015-03-30,0.1411764705882353
858,TCOM,2014-12-30,365 days 00:00:00.000000000,23.87,46.33,2016-03-29,0.6398860398860398
859,TCOM,2015-12-30,365 days 00:00:00.000000000,42.68,40.0,2017-03-29,-0.06482825350749878
860,TCOM,2016-12-29,365 days 00:00:00.000000000,43.59,44.1,2018-03-29,0.011631885049606524
861,ULTA,2008-01-01,365 days 00:00:00.000000000,15.38,8.19,2009-03-31,-0.6100975816716165
862,ULTA,2008-12-31,365 days 00:00:00.000000000,5.69,17.96,2010-03-31,1.0376321353065538
863,ULTA,2009-12-31,365 days 00:00:00.000000000,19.27,33.62,2011-03-31,0.5426356589147286
864,ULTA,2010-12-31,365 days 00:00:00.000000000,36.69,64.2,2012-03-30,0.5453464168896819
865,ULTA,2011-12-31,365 days 00:00:00.000000000,75.69,100.28,2013-03-30,0.2794794567255783
866,ULTA,2012-12-30,365 days 00:00:00.000000000,98.73,96.52,2014-03-30,-0.02263764404609483
867,ULTA,2013-12-30,365 days 00:00:00.000000000,85.75,127.84,2015-03-30,0.39411957488646476
868,ULTA,2014-12-30,365 days 00:00:00.000000000,132.08,185.0,2016-03-29,0.3337958874731928
869,ULTA,2015-12-30,365 days 00:00:00.000000000,179.92,254.94,2017-03-29,0.3450305845559491
870,ULTA,2016-12-29,365 days 00:00:00.000000000,272.38,223.66,2018-03-29,-0.19643577130876544
871,UAL,2008-01-01,365 days 00:00:00.000000000,,11.25,2009-03-31,
872,UAL,2008-12-31,365 days 00:00:00.000000000,9.46,12.91,2010-03-31,0.30844881537773794
873,UAL,2009-12-31,365 days 00:00:00.000000000,12.35,23.82,2011-03-31,0.6342272601603539
874,UAL,2010-12-31,365 days 00:00:00.000000000,25.46,18.87,2012-03-30,-0.2973155876381683
875,UAL,2011-12-31,365 days 00:00:00.000000000,23.15,23.38,2013-03-30,0.009886094992477988
876,UAL,2012-12-30,365 days 00:00:00.000000000,24.27,37.83,2014-03-30,0.43671497584541064
877,UAL,2013-12-30,365 days 00:00:00.000000000,45.91,66.89,2015-03-30,0.37198581560283694
878,UAL,2014-12-30,365 days 00:00:00.000000000,69.08,57.3,2016-03-29,-0.18642190219971516
879,UAL,2015-12-30,365 days 00:00:00.000000000,47.71,75.17,2017-03-29,0.4469401041666667
880,UAL,2016-12-29,365 days 00:00:00.000000000,70.95,67.4,2018-03-29,-0.05131911817853266
881,VRSN,2008-01-01,365 days 00:00:00.000000000,28.68,16.2,2009-03-31,-0.556149732620321
882,VRSN,2008-12-31,365 days 00:00:00.000000000,15.56,20.58,2010-03-31,0.2778085224128388
883,VRSN,2009-12-31,365 days 00:00:00.000000000,19.45,27.74,2011-03-31,0.35134562407289677
884,VRSN,2010-12-31,365 days 00:00:00.000000000,31.11,33.58,2012-03-30,0.07636419848508266
885,VRSN,2011-12-31,365 days 00:00:00.000000000,37.08,38.82,2013-03-30,0.04584980237154155
886,VRSN,2012-12-30,365 days 00:00:00.000000000,43.6,59.78,2014-03-30,0.3130199264848133
887,VRSN,2013-12-30,365 days 00:00:00.000000000,58.4,57.0,2015-03-30,-0.02426343154246098
888,VRSN,2014-12-30,365 days 00:00:00.000000000,54.47,87.36,2016-03-29,0.463794683776352
889,VRSN,2015-12-30,365 days 00:00:00.000000000,75.03,76.07,2017-03-29,0.013765718067504859
890,VRSN,2016-12-29,365 days 00:00:00.000000000,80.09,114.44,2018-03-29,0.3531588958001336
891,VRSK,2008-12-31,365 days 00:00:00.000000000,27.14,30.02,2010-03-31,0.10076976906927919
892,VRSK,2009-12-31,365 days 00:00:00.000000000,27.96,33.78,2011-03-31,0.18853255587949466
893,VRSK,2010-12-31,365 days 00:00:00.000000000,33.75,39.78,2012-03-30,0.16401468788249696
894,VRSK,2011-12-31,365 days 00:00:00.000000000,39.96,50.53,2013-03-30,0.23361697425129846
895,VRSK,2012-12-30,365 days 00:00:00.000000000,55.17,65.15,2014-03-30,0.16589095744680857
896,VRSK,2013-12-30,365 days 00:00:00.000000000,63.23,63.49,2015-03-30,0.004103535353535435
897,VRSK,2014-12-30,365 days 00:00:00.000000000,63.85,76.21,2016-03-29,0.17649578751963432
898,VRSK,2015-12-30,365 days 00:00:00.000000000,71.7,80.46,2017-03-29,0.11514195583596203
899,VRSK,2016-12-29,365 days 00:00:00.000000000,81.91,95.16,2018-03-29,0.14965832721522562
900,VRTX,2008-01-01,365 days 00:00:00.000000000,20.51,30.38,2009-03-31,0.3878954607977991
901,VRTX,2008-12-31,365 days 00:00:00.000000000,32.85,42.85,2010-03-31,0.2642007926023778
902,VRTX,2009-12-31,365 days 00:00:00.000000000,39.93,35.03,2011-03-31,-0.1307363927427961
903,VRTX,2010-12-31,365 days 00:00:00.000000000,39.15,33.21,2012-03-30,-0.1641791044776119
904,VRTX,2011-12-31,365 days 00:00:00.000000000,37.45,41.9,2013-03-30,0.11216131064902321
905,VRTX,2012-12-30,365 days 00:00:00.000000000,45.05,74.3,2014-03-30,0.4901550062840386
906,VRTX,2013-12-30,365 days 00:00:00.000000000,78.5,118.8,2015-03-30,0.4085149518499746
907,VRTX,2014-12-30,365 days 00:00:00.000000000,110.31,125.83,2016-03-29,0.13144744643008383
908,VRTX,2015-12-30,365 days 00:00:00.000000000,91.92,73.67,2017-03-29,-0.2204239386436379
909,VRTX,2016-12-29,365 days 00:00:00.000000000,85.98,149.86,2018-03-29,0.5417232021709634
910,WBA,2008-01-01,365 days 00:00:00.000000000,26.99,23.95,2009-03-31,-0.11935610522182957
911,WBA,2008-12-31,365 days 00:00:00.000000000,21.11,29.49,2010-03-31,0.3312252964426877
912,WBA,2009-12-31,365 days 00:00:00.000000000,28.66,26.84,2011-03-31,-0.0655855855855856
913,WBA,2010-12-31,365 days 00:00:00.000000000,32.71,26.86,2012-03-30,-0.1964075877119356
914,WBA,2011-12-31,365 days 00:00:00.000000000,27.53,30.6,2013-03-30,0.10562532255289868
915,WBA,2012-12-30,365 days 00:00:00.000000000,34.06,46.4,2014-03-30,0.30673626646781
916,WBA,2013-12-30,365 days 00:00:00.000000000,49.71,,2015-03-30,
917,WBA,2014-12-30,365 days 00:00:00.000000000,64.93,74.75,2016-03-29,0.14060710194730802
918,WBA,2015-12-30,365 days 00:00:00.000000000,71.28,73.85,2017-03-29,0.035416523117205174
919,WBA,2016-12-29,365 days 00:00:00.000000000,74.73,72.06,2018-03-29,-0.03637849989781322
920,WDAY,2011-12-31,365 days 00:00:00.000000000,49.1,54.5,2013-03-30,0.10424710424710422
921,WDAY,2012-12-30,365 days 00:00:00.000000000,53.99,83.16,2014-03-30,0.42537367845424706
922,WDAY,2013-12-30,365 days 00:00:00.000000000,89.54,81.61,2015-03-30,-0.09266725094945961
923,WDAY,2014-12-30,365 days 00:00:00.000000000,79.65,79.68,2016-03-29,0.00037657691583507357
924,WDAY,2015-12-30,365 days 00:00:00.000000000,62.56,66.09,2017-03-29,0.05487757481539061
925,WDAY,2016-12-29,365 days 00:00:00.000000000,83.92,101.74,2018-03-29,0.19196380480448125
926,WDC,2008-01-01,365 days 00:00:00.000000000,21.17,9.11,2009-03-31,-0.7965653896961692
927,WDC,2008-12-31,365 days 00:00:00.000000000,11.42,35.12,2010-03-31,1.0184787279759344
928,WDC,2009-12-31,365 days 00:00:00.000000000,30.45,26.97,2011-03-31,-0.12121212121212123
929,WDC,2010-12-31,365 days 00:00:00.000000000,27.28,24.62,2012-03-30,-0.102504816955684
930,WDC,2011-12-31,365 days 00:00:00.000000000,30.09,26.76,2013-03-30,-0.11715039577836406
931,WDC,2012-12-30,365 days 00:00:00.000000000,38.19,,2014-03-30,
932,WDC,2013-12-30,365 days 00:00:00.000000000,70.49,81.54,2015-03-30,0.14536604617509716
933,WDC,2014-12-30,365 days 00:00:00.000000000,93.38,,2016-03-29,
934,WDC,2015-12-30,365 days 00:00:00.000000000,51.86,52.25,2017-03-29,0.007492075689174922
935,WDC,2016-12-29,365 days 00:00:00.000000000,73.04,,2018-03-29,
936,WLTW,2008-01-01,365 days 00:00:00.000000000,68.09,,2009-03-31,
937,WLTW,2008-12-31,365 days 00:00:00.000000000,48.97,,2010-03-31,
938,WLTW,2009-12-31,365 days 00:00:00.000000000,55.22,,2011-03-31,
939,WLTW,2010-12-31,365 days 00:00:00.000000000,81.31,,2012-03-30,
940,WLTW,2011-12-31,365 days 00:00:00.000000000,87.08,,2013-03-30,
941,WLTW,2012-12-30,365 days 00:00:00.000000000,82.83,,2014-03-30,
942,WLTW,2013-12-30,365 days 00:00:00.000000000,101.39,,2015-03-30,
943,WLTW,2014-12-30,365 days 00:00:00.000000000,105.46,,2016-03-29,
944,WLTW,2015-12-30,365 days 00:00:00.000000000,,126.03,2017-03-29,
945,WLTW,2016-12-29,365 days 00:00:00.000000000,120.31,,2018-03-29,
946,XEL,2008-01-01,365 days 00:00:00.000000000,12.86,,2009-03-31,
947,XEL,2008-12-31,365 days 00:00:00.000000000,11.88,,2010-03-31,
948,XEL,2009-12-31,365 days 00:00:00.000000000,14.24,,2011-03-31,
949,XEL,2010-12-31,365 days 00:00:00.000000000,16.93,,2012-03-30,
950,XEL,2011-12-31,365 days 00:00:00.000000000,19.91,,2013-03-30,
951,XEL,2012-12-30,365 days 00:00:00.000000000,21.61,,2014-03-30,
952,XEL,2013-12-30,365 days 00:00:00.000000000,23.55,,2015-03-30,
953,XEL,2014-12-30,365 days 00:00:00.000000000,31.74,,2016-03-29,
954,XEL,2015-12-30,365 days 00:00:00.000000000,33.43,,2017-03-29,
955,XEL,2016-12-29,365 days 00:00:00.000000000,37.17,,2018-03-29,
956,XLNX,2008-01-01,365 days 00:00:00.000000000,16.94,17.84,2009-03-31,0.0517538815411155
957,XLNX,2008-12-31,365 days 00:00:00.000000000,12.71,18.36,2010-03-31,0.3636948825233343
958,XLNX,2009-12-31,365 days 00:00:00.000000000,18.57,21.45,2011-03-31,0.14392803598200896
959,XLNX,2010-12-31,365 days 00:00:00.000000000,26.08,22.59,2012-03-30,-0.14341483460036977
960,XLNX,2011-12-31,365 days 00:00:00.000000000,29.94,28.18,2013-03-30,-0.06056434962147286
961,XLNX,2012-12-30,365 days 00:00:00.000000000,31.07,40.5,2014-03-30,0.26351823389688417
962,XLNX,2013-12-30,365 days 00:00:00.000000000,40.14,37.51,2015-03-30,-0.06773985833869935
963,XLNX,2014-12-30,365 days 00:00:00.000000000,34.17,38.64,2016-03-29,0.12278533168520804
964,XLNX,2015-12-30,365 days 00:00:00.000000000,45.79,50.88,2017-03-29,0.10530671356160139
965,XLNX,2016-12-29,365 days 00:00:00.000000000,54.84,67.88,2018-03-29,0.21251629726205984
